,tick,seconds,clockTime,attackerSteamID,attackerName,attackerTeam,attackerSide,attackerX,attackerY,attackerZ,attackerViewX,attackerViewY,victimSteamID,victimName,victimTeam,victimSide,victimX,victimY,victimZ,victimViewX,victimViewY,assisterSteamID,assisterName,assisterTeam,assisterSide,isSuicide,isTeamkill,isWallbang,penetratedObjects,isFirstKill,isHeadshot,victimBlinded,attackerBlinded,flashThrowerSteamID,flashThrowerName,flashThrowerTeam,flashThrowerSide,noScope,thruSmoke,distance,isTrade,playerTradedName,playerTradedTeam,playerTradedSteamID,weapon,weaponClass,roundNum,matchID,mapName
53,159689,29.515625,01:26,76561198121220480,Perfecto,Natus Vincere,T,707.0557861328125,1060.6356201171875,0.9102134704589844,330.9136962890625,3.9495849609375,76561198013243326,Aleksib,OGEsports,CT,1367.7860107421875,688.4523315429688,-33.666255950927734,151.1444091796875,358.934326171875,76561198146207072,Boombl4,Natus Vincere,T,False,False,False,0,False,True,False,False,,,,,False,False,759.1313208160518,False,,,,AK-47,Rifle,9,OG-NaVi-BLAST2020,de_dust2
54,159711,29.6875,01:26,76561198034202272,s1mple,Natus Vincere,T,544.8552856445312,974.1484985351562,1.3693466186523438,2.2247314453125,0.8734130859375,76561197960710573,NBK-,OGEsports,CT,1552.9110107421875,988.726318359375,1.03125,177.38525390625,0.76904296875,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1008.161183562585,False,,,,AWP,Rifle,9,OG-NaVi-BLAST2020,de_dust2
55,160568,36.3828125,01:19,76561198016432560,mantuu,OGEsports,CT,1259.8062744140625,2568.05615234375,127.03125,270.439453125,5.7403564453125,76561198121220486,Perfecto,Natus Vincere,T,1263.1483154296875,1285.5694580078125,1.0812492370605469,88.5498046875,359.82421875,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1288.6608138214863,False,,,,SSG 08,Rifle,9,OG-NaVi-BLAST2020,de_dust2
56,168590,99.0546875,00:16,76561198034202272,s1mple,Natus Vincere,T,1281.0435791015625,1842.5650634765625,1.1795903444290161,268.428955078125,0.362548828125,76561198037812456,ISSAA,OGEsports,CT,1253.9244384765625,820.0913696289062,0.2778816223144531,88.7860107421875,0.1812744140625,,,,,False,False,False,0,False,True,False,False,,,,,False,False,1022.833669507085,False,,,,AK-47,Rifle,9,OG-NaVi-BLAST2020,de_dust2
57,168760,100.3828125,00:15,76561198016432560,mantuu,OGEsports,CT,1019.0245971679688,2471.83740234375,170.03125,297.2296142578125,16.435546875,76561198034202275,s1mple,Natus Vincere,T,1354.01806640625,1863.848388671875,-6.877132415771484,120.794677734375,2.6751708984375,,,,,False,False,False,0,False,False,False,False,,,,,False,False,716.3573416577536,True,ISSAA,OGEsports,7.656119803781245e+16,SSG 08,Rifle,9,OG-NaVi-BLAST2020,de_dust2
58,174272,18.0625,01:37,76561198016432560,mantuu,OGEsports,CT,-665.3533935546875,2478.013671875,-81.89071655273438,285.3204345703125,358.187255859375,76561198034202275,s1mple,Natus Vincere,T,-89.75022888183594,410.9692687988281,-1.2898826599121094,105.205078125,2.3895263671875,,,,,False,False,False,0,True,False,False,False,,,,,False,False,2147.2047088934364,False,,,,AWP,Rifle,10,OG-NaVi-BLAST2020,de_dust2
59,177912,46.5,01:09,76561198114929872,valde,OGEsports,CT,1097.1568603515625,2623.871826171875,96.40936279296875,223.2586669921875,0.3076171875,76561198146207066,Boombl4,Natus Vincere,T,425.34820556640625,1593.5848388671875,2.62483286857605,80.4144287109375,351.8975830078125,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1233.5370618294166,False,,,,HE Grenade,Grenade,10,OG-NaVi-BLAST2020,de_dust2
60,180764,68.78125,00:47,76561198016432560,mantuu,OGEsports,CT,1650.519775390625,1816.1029052734375,0.7223564386367798,153.3636474609375,356.7755126953125,76561198121220486,Perfecto,Natus Vincere,T,367.0561218261719,2487.288818359375,96.18592834472656,332.5396728515625,4.1253662109375,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1451.510514432151,False,,,,AWP,Rifle,10,OG-NaVi-BLAST2020,de_dust2
61,180956,70.28125,00:45,76561198037812448,ISSAA,OGEsports,CT,-317.89556884765625,2094.15283203125,-127.92205810546875,19.9951171875,2.4609375,76561198044045107,electronic,Natus Vincere,T,450.56390380859375,2388.091064453125,-119.58505249023438,205.0762939453125,0.52734375,,,,,False,False,False,0,False,False,False,False,,,,,False,False,822.7995814638256,False,,,,AK-47,Rifle,10,OG-NaVi-BLAST2020,de_dust2
62,181220,72.34375,00:43,76561198013243328,Aleksib,OGEsports,CT,1117.4814453125,2503.621337890625,96.0000228881836,168.72802734375,0.3515625,76561198116523276,flamie,Natus Vincere,T,441.199951171875,2643.260498046875,95.3753662109375,322.2454833984375,3.9385986328125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,690.5477134580807,False,,,,M4A4,Rifle,10,OG-NaVi-BLAST2020,de_dust2
63,188321,30.46875,01:25,76561198016432560,mantuu,OGEsports,CT,-2024.598388671875,1441.5860595703125,33.56658935546875,335.489501953125,2.70263671875,76561198121220486,Perfecto,Natus Vincere,T,-1192.0233154296875,1090.151123046875,4.25423526763916,157.6483154296875,357.5390625,,,,,False,False,False,0,True,False,False,False,,,,,False,False,904.1830463438455,False,,,,AWP,Rifle,11,OG-NaVi-BLAST2020,de_dust2
64,189633,40.71875,01:15,76561198013243328,Aleksib,OGEsports,CT,-342.0018615722656,1600.9964599609375,-126.9894027709961,280.7501220703125,345.245361328125,76561198034202275,s1mple,Natus Vincere,T,-243.96343994140625,1110.4365234375,32.03125,108.6383056640625,8.734130859375,,,,,False,False,False,0,False,True,False,False,,,,,False,False,524.9268057981635,False,,,,M4A4,Rifle,11,OG-NaVi-BLAST2020,de_dust2
65,190387,46.609375,01:09,76561198114929872,valde,OGEsports,CT,1208.09423828125,2631.8544921875,96.69264221191406,208.8555908203125,2.724609375,76561198044045107,electronic,Natus Vincere,T,326.2984924316406,2151.56884765625,97.63670349121094,28.1414794921875,1.20849609375,,,,,False,False,False,0,False,True,False,False,,,,,False,False,1004.1110142772891,False,,,,M4A4,Rifle,11,OG-NaVi-BLAST2020,de_dust2
66,190791,49.765625,01:06,76561198037812448,ISSAA,OGEsports,CT,613.7236938476562,2264.177734375,-87.80843353271484,248.70849609375,326.9256591796875,76561198146207066,Boombl4,Natus Vincere,T,314.1927185058594,2326.75439453125,97.24363708496094,16.2322998046875,1.3677978515625,76561198114929872,valde,OGEsports,CT,False,False,False,0,False,False,False,False,,,,,False,False,357.6016113294349,False,,,,HE Grenade,Grenade,11,OG-NaVi-BLAST2020,de_dust2
67,191122,52.3515625,01:03,76561198116523280,flamie,Natus Vincere,T,336.757080078125,2076.258056640625,96.40980529785156,33.760986328125,1.6534423828125,76561198114929868,valde,OGEsports,CT,1191.7960205078125,2645.666015625,95.99945831298828,213.4808349609375,3.8232421875,76561198044045104,electronic,Natus Vincere,T,False,False,False,0,False,True,False,False,,,,,False,False,1027.2863192851944,False,,,,AK-47,Rifle,11,OG-NaVi-BLAST2020,de_dust2
68,191658,56.5390625,00:59,76561198016432560,mantuu,OGEsports,CT,-259.6915283203125,1290.0367431640625,32.03125,25.147705078125,4.0869140625,76561198116523276,flamie,Natus Vincere,T,373.8033447265625,1573.5771484375,3.0050487518310547,190.0634765625,2.98828125,,,,,False,False,False,0,False,False,False,False,,,,,False,False,694.6606624519634,True,valde,OGEsports,7.656119811492987e+16,AWP,Rifle,11,OG-NaVi-BLAST2020,de_dust2
69,199872,39.171875,01:16,76561198037812448,ISSAA,OGEsports,CT,-1884.0721435546875,2287.811279296875,1.8599199056625366,260.244140625,4.2462158203125,76561198121220486,Perfecto,Natus Vincere,T,-2083.62451171875,1042.679931640625,39.80140686035156,80.244140625,1.8402099609375,,,,,False,False,False,0,True,False,False,False,,,,,False,False,1261.5913668809278,False,,,,AK-47,Rifle,12,OG-NaVi-BLAST2020,de_dust2
70,201157,49.2109375,01:06,76561197960710576,NBK-,OGEsports,CT,-2031.8369140625,2905.0283203125,33.00272750854492,273.6090087890625,359.5660400390625,76561198034202275,s1mple,Natus Vincere,T,-1915.6209716796875,1076.78564453125,33.888092041015625,93.4442138671875,0.7635498046875,,,,,False,False,False,0,False,True,False,False,,,,,False,False,1831.9329165343543,False,,,,AUG,Rifle,12,OG-NaVi-BLAST2020,de_dust2
71,205425,82.5546875,00:33,76561198037812448,ISSAA,OGEsports,CT,-1896.1605224609375,2103.50244140625,-2.0343666076660156,259.2333984375,4.493408203125,76561198146207066,Boombl4,Natus Vincere,T,-1812.9312744140625,1131.7706298828125,41.79546356201172,7.49267578125,5.9930419921875,76561198016432560,mantuu,OGEsports,CT,False,False,False,0,False,False,False,False,,,,,False,False,976.273975515978,False,,,,HE Grenade,Grenade,12,OG-NaVi-BLAST2020,de_dust2
72,206927,94.2890625,00:21,76561198044045104,electronic,Natus Vincere,T,-1941.820556640625,1380.3887939453125,31.88250732421875,101.27197265625,2.274169921875,76561198037812456,ISSAA,OGEsports,CT,-2092.145751953125,2156.939697265625,0.8165887594223022,279.0582275390625,357.8466796875,76561198121220480,Perfecto,Natus Vincere,T,False,False,False,0,False,True,False,False,,,,,False,False,791.5769457795049,False,,,,Tec-9,Pistols,12,OG-NaVi-BLAST2020,de_dust2
73,207046,95.21875,00:20,76561198116523280,flamie,Natus Vincere,T,-1926.5860595703125,1136.8026123046875,32.626808166503906,93.5980224609375,0.1263427734375,76561197960710573,NBK-,OGEsports,CT,-2040.2620849609375,2914.88525390625,33.19407653808594,274.0814208984375,359.9395751953125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,1781.7127829442113,False,,,,SSG 08,Rifle,12,OG-NaVi-BLAST2020,de_dust2
74,207553,99.1796875,00:16,76561198013243328,Aleksib,OGEsports,CT,-1305.05078125,2681.322998046875,130.03125,234.9920654296875,7.020263671875,76561198044045107,electronic,Natus Vincere,T,-1942.03125,1727.1566162109375,33.52997589111328,56.1676025390625,358.30810546875,76561197960710576,NBK-,OGEsports,CT,False,False,True,1,False,False,False,False,,,,,False,False,1151.2993084769453,False,,,,AK-47,Rifle,12,OG-NaVi-BLAST2020,de_dust2
75,209035,110.7578125,00:05,76561198016432560,mantuu,OGEsports,CT,588.4479370117188,2143.981201171875,-100.10016632080078,177.088623046875,357.2808837890625,76561198116523276,flamie,Natus Vincere,T,-1714.6639404296875,2279.63232421875,-0.6622315049171448,66.851806640625,5.262451171875,76561197960710576,NBK-,OGEsports,CT,False,False,True,1,False,False,True,False,76561198114929872,valde,OGEsports,CT,False,False,2309.2452122015984,False,,,,AWP,Rifle,12,OG-NaVi-BLAST2020,de_dust2
76,222838,82.84375,00:33,76561198121220480,Perfecto,Natus Vincere,T,326.38616943359375,2122.850830078125,97.47111511230469,53.7176513671875,4.273681640625,76561197960710573,NBK-,OGEsports,CT,774.1289672851562,2741.0625,96.9396743774414,234.1790771484375,359.6649169921875,,,,,False,False,False,0,True,False,False,False,,,,,False,True,763.3214030045228,False,,,,AK-47,Rifle,13,OG-NaVi-BLAST2020,de_dust2
77,223556,88.453125,00:27,76561198013243328,Aleksib,OGEsports,CT,1399.192626953125,2431.176513671875,33.050289154052734,237.3980712890625,8.45947265625,76561198146207066,Boombl4,Natus Vincere,T,1144.954833984375,2046.7838134765625,1.9037357568740845,56.9366455078125,356.6876220703125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,461.91418155928886,False,,,,AK-47,Rifle,13,OG-NaVi-BLAST2020,de_dust2
78,224503,95.8515625,00:20,76561198016432560,mantuu,OGEsports,CT,-1311.251953125,2204.42724609375,2.34124755859375,351.8701171875,7.8717041015625,76561198116523276,flamie,Natus Vincere,T,-556.1597900390625,2130.67431640625,-61.84358215332031,52.93212890625,26.3287353515625,,,,,False,False,False,0,False,False,False,False,,,,,False,False,761.3956670197413,False,,,,AWP,Rifle,13,OG-NaVi-BLAST2020,de_dust2
79,225353,102.4921875,00:13,76561198034202272,s1mple,Natus Vincere,T,-426.1051940917969,1629.8284912109375,-125.99781799316406,278.0804443359375,354.9517822265625,76561198114929868,valde,OGEsports,CT,-273.06890869140625,465.5223693847656,-2.6971664428710938,97.0697021484375,6.3336181640625,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1180.775973944159,False,,,,AWP,Rifle,13,OG-NaVi-BLAST2020,de_dust2
80,225927,106.9765625,00:09,76561198016432560,mantuu,OGEsports,CT,-1819.2366943359375,2064.47607421875,-4.561479568481445,246.917724609375,355.341796875,76561198044045107,electronic,Natus Vincere,T,-2021.715576171875,1621.033935546875,32.272735595703125,86.693115234375,0.087890625,,,,,False,False,False,0,False,False,False,False,,,,,False,False,488.8715448317476,False,,,,AWP,Rifle,13,OG-NaVi-BLAST2020,de_dust2
81,226557,111.8984375,00:04,76561198013243328,Aleksib,OGEsports,CT,1383.5509033203125,2565.75146484375,66.66919708251953,227.933349609375,349.9090576171875,76561198121220486,Perfecto,Natus Vincere,T,1153.7298583984375,2312.656005859375,127.03125,49.537353515625,14.490966796875,,,,,False,False,False,0,False,True,False,False,,,,,False,False,347.1578912827802,False,,,,AK-47,Rifle,13,OG-NaVi-BLAST2020,de_dust2
82,226660,112.703125,00:03,76561198034202272,s1mple,Natus Vincere,T,467.8143615722656,2028.50439453125,133.03125,30.618896484375,3.9715576171875,76561198013243326,Aleksib,OGEsports,CT,1367.85546875,2558.86669921875,66.30313873291016,188.6627197265625,359.2913818359375,76561198121220480,Perfecto,Natus Vincere,T,False,False,True,1,False,True,False,False,,,,,False,False,1046.809824980847,True,Perfecto,Natus Vincere,7.656119812122048e+16,AWP,Rifle,13,OG-NaVi-BLAST2020,de_dust2
83,231791,12.7890625,01:43,76561198044045104,electronic,Natus Vincere,T,-562.1580200195312,1927.7156982421875,-118.13446044921875,26.60888671875,5.51513671875,76561198013243326,Aleksib,OGEsports,CT,239.54443359375,2340.63427734375,-71.96763610839844,200.7696533203125,1.856689453125,,,,,False,False,False,0,True,False,False,False,,,,,False,True,902.9728416550106,False,,,,AK-47,Rifle,14,OG-NaVi-BLAST2020,de_dust2
84,232575,18.9140625,01:37,76561198044045104,electronic,Natus Vincere,T,-1134.4083251953125,2550.3369140625,46.28750228881836,240.106201171875,4.10888671875,76561197960710573,NBK-,OGEsports,CT,-1659.7244873046875,1628.91552734375,2.430636405944824,106.5179443359375,1.812744140625,76561198116523280,flamie,Natus Vincere,T,False,False,False,0,False,False,True,False,76561198121220480,Perfecto,Natus Vincere,T,False,False,1061.5544577463259,False,,,,AK-47,Rifle,14,OG-NaVi-BLAST2020,de_dust2
85,232820,20.828125,01:35,76561198037812448,ISSAA,OGEsports,CT,-1575.9339599609375,2548.1103515625,4.086727142333984,25.4498291015625,339.6148681640625,76561198044045107,electronic,Natus Vincere,T,-1299.3756103515625,2680.3203125,130.03125,203.9501953125,25.3564453125,,,,,False,False,False,0,False,False,False,False,,,,,False,False,331.4000865232261,True,NBK-,OGEsports,7.656119796071058e+16,M4A4,Rifle,14,OG-NaVi-BLAST2020,de_dust2
86,233104,23.046875,01:32,76561198037812448,ISSAA,OGEsports,CT,-1571.0228271484375,2586.990478515625,4.94517707824707,144.3109130859375,1.1700439453125,76561198116523276,flamie,Natus Vincere,T,-1922.3006591796875,2829.8076171875,30.321495056152344,325.9918212890625,4.21875,,,,,False,False,False,0,False,True,False,False,,,,,False,False,427.7852681234914,False,,,,M4A4,Rifle,14,OG-NaVi-BLAST2020,de_dust2
87,233167,23.5390625,01:32,76561198121220480,Perfecto,Natus Vincere,T,-1821.0670166015625,1899.6591796875,0.03125,69.45556640625,4.2462158203125,76561198037812456,ISSAA,OGEsports,CT,-1568.189697265625,2593.733154296875,5.027919769287109,151.424560546875,7.3883056640625,,,,,False,False,True,1,False,False,False,False,,,,,False,False,738.7222668725834,True,flamie,Natus Vincere,7.656119811652328e+16,AK-47,Rifle,14,OG-NaVi-BLAST2020,de_dust2
88,251267,68.8125,00:47,76561198034202272,s1mple,Natus Vincere,T,1413.9473876953125,1178.580322265625,-10.066728591918945,200.1708984375,3.702392578125,76561198114929868,valde,OGEsports,CT,1774.54443359375,2202.4384765625,1.174367904663086,242.8802490234375,359.066162109375,,,,,False,False,False,0,True,False,False,True,,,,,False,False,1085.560736154974,False,,,,Molotov,Grenade,15,OG-NaVi-BLAST2020,de_dust2
89,252193,76.046875,00:39,76561198146207072,Boombl4,Natus Vincere,T,-183.51022338867188,1275.3009033203125,0.30655670166015625,30.4595947265625,4.0814208984375,76561198016432560,mantuu,OGEsports,CT,377.7604675292969,1609.23681640625,4.308403015136719,208.5205078125,2.032470703125,,,,,False,False,False,0,False,False,False,False,,,,,False,False,653.1110145342747,False,,,,AK-47,Rifle,15,OG-NaVi-BLAST2020,de_dust2
90,252682,79.8671875,00:36,76561198146207072,Boombl4,Natus Vincere,T,-342.0104675292969,1519.6805419921875,-125.78584289550781,136.043701171875,4.910888671875,76561198037812456,ISSAA,OGEsports,CT,-569.9895629882812,1742.89697265625,-115.255126953125,315.516357421875,9.854736328125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,319.2349273857109,False,,,,AK-47,Rifle,15,OG-NaVi-BLAST2020,de_dust2
91,253374,85.2734375,00:30,76561197960710576,NBK-,OGEsports,CT,-553.6259765625,2437.977294921875,-88.06358337402344,279.678955078125,9.8931884765625,76561198146207066,Boombl4,Natus Vincere,T,-405.759765625,1606.7440185546875,-126.50342559814453,100.030517578125,6.3116455078125,,,,,False,False,False,0,False,False,False,False,,,,,False,False,845.1572620213102,False,,,,M4A4,Rifle,15,OG-NaVi-BLAST2020,de_dust2
92,254362,1.9375,00:39,76561198116523280,flamie,Natus Vincere,T,1365.298095703125,2601.096923828125,77.92628479003906,173.7432861328125,3.80126953125,76561198013243326,Aleksib,OGEsports,CT,504.9056701660156,2708.21240234375,95.71511840820312,350.859375,1.724853515625,76561198044045104,electronic,Natus Vincere,T,False,False,False,0,False,False,False,False,,,,,False,False,867.2169822257613,False,,,,AK-47,Rifle,15,OG-NaVi-BLAST2020,de_dust2
93,254842,5.6875,00:35,76561197960710576,NBK-,OGEsports,CT,-73.66058349609375,2234.972412109375,-128.0807647705078,356.0504150390625,356.297607421875,76561198034202275,s1mple,Natus Vincere,T,1729.7674560546875,2105.8076171875,45.59237289428711,175.594482421875,6.5313720703125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,1816.3696201025602,False,,,,M4A4,Rifle,15,OG-NaVi-BLAST2020,de_dust2
94,257266,24.625,00:16,76561198116523280,flamie,Natus Vincere,T,1004.96875,2379.993408203125,27.46565055847168,212.640380859375,355.67138671875,76561197960710573,NBK-,OGEsports,CT,336.9079895019531,1972.974853515625,97.12049865722656,28.01513671875,1.6204833984375,76561198146207072,Boombl4,Natus Vincere,T,False,False,False,0,False,False,False,False,,,,,False,False,785.379577937185,False,,,,AK-47,Rifle,15,OG-NaVi-BLAST2020,de_dust2
95,288082,26.1796875,01:29,76561198016432560,mantuu,OGEsports,T,1374.425537109375,2129.798828125,-5.1847968101501465,158.9776611328125,354.737548828125,76561198034202275,s1mple,Natus Vincere,CT,349.1928405761719,2521.8564453125,96.65176391601562,330.985107421875,5.3009033203125,76561197960710576,NBK-,OGEsports,T,False,False,False,0,True,True,True,False,76561198013243328,Aleksib,OGEsports,T,False,False,1102.3529118825863,False,,,,Glock-18,Pistols,16,OG-NaVi-BLAST2020,de_dust2
96,288526,29.6484375,01:26,76561198044045104,electronic,Natus Vincere,CT,-1123.087890625,1282.8642578125,-110.29528045654297,31.81640625,0.4833984375,76561198114929868,valde,OGEsports,T,-852.4697265625,1458.4564208984375,-112.15294647216797,343.5205078125,354.6771240234375,,,,,False,False,False,0,False,True,False,False,,,,,False,False,322.59920858672643,False,,,,USP-S,Pistols,16,OG-NaVi-BLAST2020,de_dust2
97,291620,17.34375,00:23,76561198116523280,flamie,Natus Vincere,CT,504.9651794433594,2720.96923828125,96.09864044189453,347.255859375,1.7578125,76561198016432560,mantuu,OGEsports,T,1301.9620361328125,2541.035400390625,73.73448181152344,157.8680419921875,358.1103515625,,,,,False,False,False,0,False,True,False,False,,,,,False,False,817.3618116734857,False,,,,USP-S,Pistols,16,OG-NaVi-BLAST2020,de_dust2
98,291683,17.8359375,00:23,76561198037812448,ISSAA,OGEsports,T,1102.966796875,2465.93017578125,95.97096252441406,135.5767822265625,0.3076171875,76561198146207066,Boombl4,Natus Vincere,CT,798.7527465820312,2755.79736328125,100.24908447265625,318.4002685546875,0.6976318359375,,,,,False,False,False,0,False,True,False,False,,,,,False,False,420.22312776930437,False,,,,Glock-18,Pistols,16,OG-NaVi-BLAST2020,de_dust2
99,291729,18.1953125,00:22,76561198116523280,flamie,Natus Vincere,CT,529.7183837890625,2707.202392578125,95.37291717529297,339.36767578125,0.1043701171875,76561198037812456,ISSAA,OGEsports,T,1118.8343505859375,2480.244140625,95.661376953125,138.768310546875,359.6319580078125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,631.3222265006027,True,Boombl4,Natus Vincere,7.656119814620707e+16,USP-S,Pistols,16,OG-NaVi-BLAST2020,de_dust2
100,292089,21.0078125,00:19,76561197960710576,NBK-,OGEsports,T,1149.13720703125,3038.549072265625,129.61399841308594,248.818359375,3.7408447265625,76561198116523276,flamie,Natus Vincere,CT,935.4442749023438,2500.476806640625,96.34169006347656,67.3626708984375,356.9403076171875,,,,,False,False,False,0,False,True,False,False,,,,,False,False,579.9081640911614,True,ISSAA,OGEsports,7.656119803781245e+16,Glock-18,Pistols,16,OG-NaVi-BLAST2020,de_dust2
101,292111,21.1796875,00:19,76561198044045104,electronic,Natus Vincere,CT,1136.4251708984375,2157.153564453125,2.6561508178710938,313.604736328125,0.4339599609375,76561198013243326,Aleksib,OGEsports,T,1474.8458251953125,1787.474365234375,-7.894015312194824,134.4122314453125,359.5440673828125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,501.30086334965875,False,,,,USP-S,Pistols,16,OG-NaVi-BLAST2020,de_dust2
102,292862,27.046875,00:13,76561197960710576,NBK-,OGEsports,T,1082.2744140625,3059.646728515625,131.3021240234375,261.6888427734375,1.0546875,76561198121220486,Perfecto,Natus Vincere,CT,991.5579223632812,2393.84716796875,127.03125,80.8978271484375,0.7086181640625,,,,,False,False,False,0,False,True,False,False,,,,,False,False,671.9648629620082,False,,,,Glock-18,Pistols,16,OG-NaVi-BLAST2020,de_dust2
103,292867,27.0859375,00:13,76561198044045104,electronic,Natus Vincere,CT,1410.64599609375,2418.870361328125,29.523452758789062,116.1309814453125,352.9852294921875,76561197960710573,NBK-,OGEsports,T,1082.172119140625,3059.66357421875,131.3021240234375,261.6888427734375,0.8624267578125,76561198121220480,Perfecto,Natus Vincere,CT,False,False,False,0,False,False,False,False,,,,,False,False,727.234437751475,True,Perfecto,Natus Vincere,7.656119812122048e+16,USP-S,Pistols,16,OG-NaVi-BLAST2020,de_dust2
104,314268,89.2578125,00:26,76561198116523280,flamie,Natus Vincere,CT,-1852.9703369140625,2496.062744140625,30.932411193847656,257.9864501953125,4.713134765625,76561198037812456,ISSAA,OGEsports,T,-2017.4171142578125,1707.5997314453125,32.713653564453125,60.150146484375,7.8826904296875,,,,,False,False,False,0,True,False,True,False,76561198116523280,flamie,Natus Vincere,CT,False,False,805.43146064187,False,,,,MP9,SMG,17,OG-NaVi-BLAST2020,de_dust2
105,314292,89.4453125,00:26,76561198016432560,mantuu,OGEsports,T,-1975.6236572265625,1529.7000732421875,32.71156311035156,82.7655029296875,0.5712890625,76561198116523276,flamie,Natus Vincere,CT,-1833.9324951171875,2491.73046875,31.252351760864258,256.6845703125,6.43798828125,76561197960710576,NBK-,OGEsports,T,False,False,True,1,False,True,False,False,,,,,False,False,972.4098912488425,True,ISSAA,OGEsports,7.656119803781245e+16,Galil AR,Rifle,17,OG-NaVi-BLAST2020,de_dust2
106,314483,90.9375,00:25,76561197960710576,NBK-,OGEsports,T,-2025.780517578125,1647.1746826171875,32.74529266357422,62.017822265625,0.4339599609375,76561198034202275,s1mple,Natus Vincere,CT,-1438.9427490234375,2758.1650390625,15.210905075073242,241.776123046875,359.89013671875,76561198037812448,ISSAA,OGEsports,T,False,False,False,0,False,False,False,False,,,,,False,False,1256.5769349565635,False,,,,Galil AR,Rifle,17,OG-NaVi-BLAST2020,de_dust2
107,314829,93.640625,00:22,76561198121220480,Perfecto,Natus Vincere,CT,-1630.2757568359375,1640.604248046875,2.2994842529296875,70.9002685546875,2.669677734375,76561198013243326,Aleksib,OGEsports,T,-1416.24072265625,2229.4228515625,0.03125,88.538818359375,8.63525390625,,,,,False,False,False,0,False,False,False,False,,,,,False,False,626.5169499614651,False,,,,USP-S,Pistols,17,OG-NaVi-BLAST2020,de_dust2
