,tick,seconds,clockTime,attackerSteamID,attackerName,attackerTeam,attackerSide,attackerX,attackerY,attackerZ,attackerViewX,attackerViewY,victimSteamID,victimName,victimTeam,victimSide,victimX,victimY,victimZ,victimViewX,victimViewY,assisterSteamID,assisterName,assisterTeam,assisterSide,isSuicide,isTeamkill,isWallbang,penetratedObjects,isFirstKill,isHeadshot,victimBlinded,attackerBlinded,flashThrowerSteamID,flashThrowerName,flashThrowerTeam,flashThrowerSide,noScope,thruSmoke,distance,isTrade,playerTradedName,playerTradedTeam,playerTradedSteamID,weapon,weaponClass,roundNum,matchID,mapName
108,314835,93.6875,00:22,76561197960710576,NBK-,OGEsports,T,-1855.5325927734375,2023.72216796875,-4.170485496520996,301.1737060546875,359.615478515625,76561198121220486,Perfecto,Natus Vincere,CT,-1630.2757568359375,1640.604248046875,2.2994842529296875,70.872802734375,2.6092529296875,76561198013243328,Aleksib,OGEsports,T,False,False,False,0,False,False,False,False,,,,,False,False,444.479294467579,True,Aleksib,OGEsports,7.656119801324333e+16,Galil AR,Rifle,17,OG-NaVi-BLAST2020,de_dust2
109,315407,98.15625,00:17,76561198114929872,valde,OGEsports,T,-428.31597900390625,1654.04052734375,-126.10322570800781,276.48193359375,2.098388671875,76561198044045107,electronic,Natus Vincere,CT,-372.24462890625,1008.3163452148438,-56.17912292480469,105.1171875,8.9044189453125,,,,,False,False,False,0,False,False,False,False,,,,,False,False,651.9149452481165,False,,,,UMP-45,SMG,17,OG-NaVi-BLAST2020,de_dust2
110,315699,100.4375,00:15,76561198146207072,Boombl4,Natus Vincere,CT,-1015.5877685546875,1386.5709228515625,-112.61371612548828,10.6512451171875,1.1151123046875,76561198114929868,valde,OGEsports,T,-599.1049194335938,1464.064453125,-112.64971160888672,191.8707275390625,1.527099609375,,,,,False,False,False,0,False,True,False,False,,,,,False,False,423.6309858142328,True,electronic,Natus Vincere,7.65611980440451e+16,MP9,SMG,17,OG-NaVi-BLAST2020,de_dust2
111,318046,16.046875,00:24,76561198016432560,mantuu,OGEsports,T,-1948.8656005859375,2397.617431640625,11.797492980957031,270.1593017578125,358.3575439453125,76561198146207066,Boombl4,Natus Vincere,CT,-1949.1925048828125,1391.451904296875,31.708341598510742,85.550537109375,0.98876953125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,1006.3625674547008,False,,,,Galil AR,Rifle,17,OG-NaVi-BLAST2020,de_dust2
112,324407,24.6953125,01:31,76561198034202272,s1mple,Natus Vincere,CT,-2067.556640625,1886.478759765625,1.8357765674591064,285.8587646484375,357.6214599609375,76561198037812456,ISSAA,OGEsports,T,-1797.6639404296875,990.1176147460938,40.29391098022461,106.1004638671875,2.2137451171875,,,,,False,False,False,0,True,True,False,False,,,,,False,False,936.9014889634622,False,,,,Desert Eagle,Pistols,18,OG-NaVi-BLAST2020,de_dust2
113,333853,98.4921875,00:17,76561197960710576,NBK-,OGEsports,T,846.34130859375,2659.608154296875,95.65205383300781,12.4749755859375,0.50537109375,76561198121220486,Perfecto,Natus Vincere,CT,1096.81396484375,2723.748291015625,96.26521301269531,201.884765625,0.59326171875,76561198013243328,Aleksib,OGEsports,T,False,False,False,0,False,True,False,False,,,,,False,False,258.5553802020183,False,,,,AK-47,Rifle,18,OG-NaVi-BLAST2020,de_dust2
114,334441,103.0859375,00:12,76561197960710576,NBK-,OGEsports,T,1286.0899658203125,2960.77685546875,128.07867431640625,270.54931640625,16.5234375,76561198146207066,Boombl4,Natus Vincere,CT,1301.4989013671875,2320.47705078125,19.278959274291992,102.37060546875,355.3143310546875,76561198114929872,valde,OGEsports,T,False,False,False,0,False,True,False,False,,,,,False,False,649.6604137322696,False,,,,AK-47,Rifle,18,OG-NaVi-BLAST2020,de_dust2
115,335351,2.6875,00:38,76561198044045104,electronic,Natus Vincere,CT,1195.059814453125,1004.2174072265625,0.03125,74.3829345703125,359.23095703125,76561197960710573,NBK-,OGEsports,T,1578.911865234375,2384.25830078125,26.756057739257812,254.5257568359375,1.23046875,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1432.6791267136168,False,,,,CZ75 Auto,Pistols,18,OG-NaVi-BLAST2020,de_dust2
116,336582,12.3046875,00:28,76561198034202272,s1mple,Natus Vincere,CT,1311.292236328125,2302.787353515625,16.357580184936523,91.9940185546875,350.7550048828125,76561198016432560,mantuu,OGEsports,T,1299.630615234375,2807.642333984375,127.03125,279.4097900390625,12.271728515625,76561198146207072,Boombl4,Natus Vincere,CT,False,False,False,0,False,False,False,False,,,,,False,False,516.9750534609672,False,,,,Desert Eagle,Pistols,18,OG-NaVi-BLAST2020,de_dust2
117,337053,15.984375,00:25,76561198013243328,Aleksib,OGEsports,T,1086.5670166015625,2751.37744140625,103.23141479492188,329.6173095703125,10.65673828125,76561198034202275,s1mple,Natus Vincere,CT,1434.07470703125,2543.01171875,57.22761535644531,147.3980712890625,353.2708740234375,,,,,False,False,False,0,False,True,False,False,,,,,False,False,407.7918817836034,True,mantuu,OGEsports,7.656119801643256e+16,AK-47,Rifle,18,OG-NaVi-BLAST2020,de_dust2
118,337537,19.765625,00:21,76561198114929872,valde,OGEsports,T,363.4359436035156,2412.658203125,95.98542785644531,352.880859375,8.7066650390625,76561198116523276,flamie,Natus Vincere,CT,1002.4513549804688,2343.264404296875,26.453418731689453,172.9083251953125,355.2044677734375,,,,,False,False,False,0,False,False,False,False,,,,,False,False,646.5221539792585,False,,,,Galil AR,Rifle,18,OG-NaVi-BLAST2020,de_dust2
119,337645,20.609375,00:20,76561198044045104,electronic,Natus Vincere,CT,1307.745849609375,2066.31689453125,0.8053760528564453,159.7137451171875,354.825439453125,76561198114929868,valde,OGEsports,T,367.82745361328125,2422.687744140625,95.93757629394531,338.44482421875,5.9381103515625,,,,,False,False,False,0,False,True,False,False,,,,,False,False,1009.7013960106661,True,flamie,Natus Vincere,7.656119811652328e+16,CZ75 Auto,Pistols,18,OG-NaVi-BLAST2020,de_dust2
120,338574,27.8671875,00:13,76561198013243328,Aleksib,OGEsports,T,1023.6220092773438,2597.8798828125,95.89073181152344,272.2027587890625,0.977783203125,76561198044045107,electronic,Natus Vincere,CT,1029.1175537109375,2304.760498046875,127.03125,96.1138916015625,7.3553466796875,76561197960710576,NBK-,OGEsports,T,False,False,False,0,False,False,False,False,,,,,False,False,294.82012585141973,False,,,,AK-47,Rifle,18,OG-NaVi-BLAST2020,de_dust2
121,343531,13.71875,01:42,76561198016432560,mantuu,OGEsports,T,599.231689453125,672.1386108398438,1.0563130378723145,37.8863525390625,359.8077392578125,76561198044045107,electronic,Natus Vincere,CT,1322.135009765625,1248.834228515625,0.5794181823730469,217.7984619140625,0.142822265625,,,,,False,False,False,0,True,False,False,False,,,,,False,False,924.7525471140866,False,,,,AWP,Rifle,19,OG-NaVi-BLAST2020,de_dust2
122,343980,17.2265625,01:38,76561198013243328,Aleksib,OGEsports,T,-294.0413513183594,1472.785400390625,-27.96875,134.3463134765625,24.3017578125,76561198146207066,Boombl4,Natus Vincere,CT,-481.982177734375,1682.4095458984375,-122.4073486328125,313.6212158203125,343.828125,,,,,False,False,False,0,False,False,False,False,,,,,False,False,296.95569623353737,False,,,,MAC-10,SMG,19,OG-NaVi-BLAST2020,de_dust2
123,344306,19.7734375,01:36,76561198034202272,s1mple,Natus Vincere,CT,-159.5217742919922,1322.3798828125,0.09951400756835938,168.1622314453125,16.9244384765625,76561198013243326,Aleksib,OGEsports,T,-564.4446411132812,1406.010498046875,-113.74060821533203,22.5714111328125,345.728759765625,,,,,False,False,False,0,False,False,False,False,,,,,False,False,428.8544989935122,True,Boombl4,Natus Vincere,7.656119814620707e+16,Desert Eagle,Pistols,19,OG-NaVi-BLAST2020,de_dust2
124,344323,19.90625,01:36,76561197960710576,NBK-,OGEsports,T,-655.0806884765625,430.0231628417969,8.613792419433594,59.83154296875,9.700927734375,76561198034202275,s1mple,Natus Vincere,CT,-158.27940368652344,1329.238037109375,0.07006833702325821,168.5687255859375,16.787109375,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1027.361621774089,True,Aleksib,OGEsports,7.656119801324333e+16,AK-47,Rifle,19,OG-NaVi-BLAST2020,de_dust2
125,344576,21.8828125,01:34,76561197960710576,NBK-,OGEsports,T,-517.5198974609375,352.294189453125,3.03125,84.5892333984375,7.5970458984375,76561198116523276,flamie,Natus Vincere,CT,-409.3372497558594,1558.2119140625,-126.1343002319336,265.4351806640625,354.232177734375,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1217.630807411775,False,,,,AK-47,Rifle,19,OG-NaVi-BLAST2020,de_dust2
126,345980,32.8515625,01:23,76561198037812448,ISSAA,OGEsports,T,-28.421489715576172,2026.8751220703125,-122.66544342041016,137.3675537109375,359.5111083984375,76561198121220486,Perfecto,Natus Vincere,CT,-433.1453857421875,2400.46484375,-94.49240112304688,319.81201171875,3.768310546875,76561197960710576,NBK-,OGEsports,T,False,False,False,0,False,True,False,False,,,,,False,False,551.5110447415851,False,,,,AK-47,Rifle,19,OG-NaVi-BLAST2020,de_dust2
127,353925,37.0703125,01:18,76561198013243328,Aleksib,OGEsports,T,-119.29547882080078,1355.1180419921875,0.23054467141628265,22.181396484375,6.0589599609375,76561198044045107,electronic,Natus Vincere,CT,370.5398254394531,1557.1971435546875,2.809053421020508,202.9119873046875,5.2734375,,,,,False,False,False,0,True,True,False,False,,,,,False,False,529.8879478676737,False,,,,AK-47,Rifle,20,OG-NaVi-BLAST2020,de_dust2
128,354908,44.75,01:11,76561198146207072,Boombl4,Natus Vincere,CT,1342.545166015625,1266.4951171875,-7.584761142730713,209.827880859375,5.6744384765625,76561197960710573,NBK-,OGEsports,T,789.4478149414062,949.7722778320312,0.01264190673828125,29.37744140625,6.580810546875,,,,,False,False,False,0,False,False,False,False,,,,,False,False,637.4070577486601,False,,,,FAMAS,Rifle,20,OG-NaVi-BLAST2020,de_dust2
129,354911,44.7734375,01:11,76561198114929872,valde,OGEsports,T,656.0453491210938,742.1006469726562,0.8633155822753906,36.0955810546875,6.9049072265625,76561198146207066,Boombl4,Natus Vincere,CT,1342.529541015625,1266.5234375,-7.584760665893555,210.43212890625,5.9600830078125,,,,,False,False,False,0,False,False,False,False,,,,,False,False,863.916187449841,True,NBK-,OGEsports,7.656119796071058e+16,Galil AR,Rifle,20,OG-NaVi-BLAST2020,de_dust2
130,355284,47.6875,01:08,76561198037812448,ISSAA,OGEsports,T,325.1611328125,1999.8243408203125,98.07049560546875,36.3812255859375,5.2349853515625,76561198116523276,flamie,Natus Vincere,CT,1214.268798828125,2642.77001953125,96.7813949584961,280.2886962890625,23.7579345703125,,,,,False,False,True,1,False,True,True,False,76561198016432560,mantuu,OGEsports,T,False,False,1097.2206930792447,False,,,,AK-47,Rifle,20,OG-NaVi-BLAST2020,de_dust2
131,381986,83.6328125,00:32,76561198116523280,flamie,Natus Vincere,CT,-2090.17236328125,1904.063720703125,3.3207154273986816,297.3944091796875,352.3974609375,76561198114929868,valde,OGEsports,T,-2017.1026611328125,1800.3590087890625,33.03125,163.740234375,14.5623779296875,,,,,False,False,False,0,True,False,False,False,,,,,False,False,130.29414610729756,False,,,,Desert Eagle,Pistols,21,OG-NaVi-BLAST2020,de_dust2
132,382192,85.2421875,00:30,76561198037812448,ISSAA,OGEsports,T,-1999.7659912109375,1781.92919921875,33.03125,159.2578125,15.2105712890625,76561198116523276,flamie,Natus Vincere,CT,-2153.740966796875,1836.758544921875,3.67523193359375,341.1859130859375,352.4688720703125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,166.06121176734203,True,valde,OGEsports,7.656119811492987e+16,AK-47,Rifle,21,OG-NaVi-BLAST2020,de_dust2
133,382257,85.75,00:30,76561197960710576,NBK-,OGEsports,T,-1878.67822265625,1814.7359619140625,79.03125,65.126953125,13.623046875,76561198121220486,Perfecto,Natus Vincere,CT,-1395.717529296875,2775.557373046875,17.678382873535156,244.4403076171875,355.93505859375,76561198037812448,ISSAA,OGEsports,T,False,False,True,1,False,False,False,False,,,,,False,False,1077.1225509319054,False,,,,AK-47,Rifle,21,OG-NaVi-BLAST2020,de_dust2
134,389308,41.0,00:00,,,,,,,,,,76561198044045107,electronic,Natus Vincere,CT,-763.7250366210938,2067.2607421875,-108.94087219238281,161.114501953125,356.3250732421875,,,,,True,True,False,0,False,False,False,False,,,,,False,False,0.0,False,,,,C4,Equipment,21,OG-NaVi-BLAST2020,de_dust2
135,389637,43.5703125,00:00,76561198146207072,Boombl4,Natus Vincere,CT,-1720.8909912109375,661.9658203125,32.09971618652344,80.5517578125,3.955078125,76561197960710573,NBK-,OGEsports,T,-1658.5157470703125,1095.8980712890625,31.488136291503906,262.001953125,1.5216064453125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,438.3927959594649,False,,,,CZ75 Auto,Pistols,21,OG-NaVi-BLAST2020,de_dust2
136,403332,84.5625,00:31,76561197960710576,NBK-,OGEsports,T,283.4131164550781,2191.02734375,98.6282958984375,34.398193359375,10.04150390625,76561198044045107,electronic,Natus Vincere,CT,907.6917114257812,2661.5595703125,95.85771179199219,216.9744873046875,1.4501953125,,,,,False,False,False,0,True,False,False,False,,,,,False,False,781.7493309934777,False,,,,AK-47,Rifle,22,OG-NaVi-BLAST2020,de_dust2
137,404078,90.390625,00:25,76561198034202272,s1mple,Natus Vincere,CT,1633.9105224609375,1859.6536865234375,1.03125,155.4949951171875,356.890869140625,76561197960710573,NBK-,OGEsports,T,346.98907470703125,2450.467529296875,96.62945556640625,334.918212890625,5.51513671875,,,,,False,False,False,0,False,False,True,True,76561198013243328,Aleksib,OGEsports,T,False,False,1419.283913249651,False,,,,AWP,Rifle,22,OG-NaVi-BLAST2020,de_dust2
138,406987,14.140625,00:26,76561198116523280,flamie,Natus Vincere,CT,910.3475341796875,2357.987548828125,-4.971643924713135,215.540771484375,346.168212890625,76561198037812456,ISSAA,OGEsports,T,436.05560302734375,2013.920654296875,133.03125,30.65185546875,16.875,,,,,False,False,False,0,False,True,False,False,,,,,False,False,601.9797858734075,False,,,,M4A4,Rifle,22,OG-NaVi-BLAST2020,de_dust2
139,407168,15.5546875,00:25,76561198013243328,Aleksib,OGEsports,T,370.8598937988281,2117.16552734375,95.65570831298828,19.764404296875,11.8048095703125,76561198116523276,flamie,Natus Vincere,CT,996.5393676757812,2368.229248046875,24.140945434570312,202.4066162109375,353.91357421875,,,,,False,False,False,0,False,True,True,False,76561198121220480,Perfecto,Natus Vincere,CT,False,False,677.9543916767514,True,ISSAA,OGEsports,7.656119803781245e+16,AK-47,Rifle,22,OG-NaVi-BLAST2020,de_dust2
140,407627,19.140625,00:21,76561198034202272,s1mple,Natus Vincere,CT,1544.03662109375,1734.8411865234375,1.03125,108.47900390625,354.583740234375,76561198114929868,valde,OGEsports,T,1185.2598876953125,2804.842041015625,127.03125,288.5723876953125,8.1793212890625,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1135.5609067954324,False,,,,AWP,Rifle,22,OG-NaVi-BLAST2020,de_dust2
141,409096,30.6171875,00:10,76561198034202272,s1mple,Natus Vincere,CT,1134.1263427734375,2908.971435546875,128.01283264160156,234.0692138671875,2.713623046875,76561198016432560,mantuu,OGEsports,T,273.0042724609375,1712.7550048828125,64.50138092041016,54.5855712890625,358.538818359375,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1475.296130771612,False,,,,AWP,Rifle,22,OG-NaVi-BLAST2020,de_dust2
142,422166,30.203125,01:25,76561198146207072,Boombl4,Natus Vincere,CT,1010.4964599609375,1208.451904296875,1.0812492370605469,231.2677001953125,3.0267333984375,76561198016432560,mantuu,OGEsports,T,682.497802734375,805.3541870117188,0.187896728515625,20.181884765625,4.5977783203125,,,,,False,False,False,0,True,True,True,False,76561198016432560,mantuu,OGEsports,T,False,True,519.6842184458138,False,,,,M4A4,Rifle,23,OG-NaVi-BLAST2020,de_dust2
143,422418,32.171875,01:23,76561198114929872,valde,OGEsports,T,519.4739379882812,824.1424560546875,3.2944583892822266,32.947998046875,9.195556640625,76561198146207066,Boombl4,Natus Vincere,CT,1037.113037109375,1159.1353759765625,0.4028129577636719,226.16455078125,1.241455078125,,,,,False,False,False,0,False,False,True,False,76561197960710576,NBK-,OGEsports,T,False,False,616.5864537516072,True,mantuu,OGEsports,7.656119801643256e+16,AK-47,Rifle,23,OG-NaVi-BLAST2020,de_dust2
144,426224,61.90625,00:54,76561198121220480,Perfecto,Natus Vincere,CT,355.8036193847656,2071.852294921875,-125.03030395507812,3.2684326171875,353.3807373046875,76561198013243326,Aleksib,OGEsports,T,1305.194580078125,2127.31640625,-0.7835880517959595,148.5406494140625,353.21044921875,76561197960710576,NBK-,OGEsports,T,False,False,False,0,False,True,False,False,,,,,False,False,959.0916068366095,False,,,,M4A4,Rifle,23,OG-NaVi-BLAST2020,de_dust2
145,426276,62.3125,00:53,76561198114929872,valde,OGEsports,T,1390.2281494140625,2103.095458984375,-7.097696304321289,182.1038818359375,7.3004150390625,76561198121220486,Perfecto,Natus Vincere,CT,355.93182373046875,2069.3388671875,-124.92571258544922,1.395263671875,357.3577880859375,,,,,False,False,False,0,False,True,False,False,,,,,False,False,1041.5334071613206,True,Aleksib,OGEsports,7.656119801324333e+16,AK-47,Rifle,23,OG-NaVi-BLAST2020,de_dust2
146,426431,63.5234375,00:52,76561198044045104,electronic,Natus Vincere,CT,944.6514282226562,2332.36328125,5.179435729980469,340.3070068359375,6.240234375,76561198114929868,valde,OGEsports,T,1389.656005859375,2173.6298828125,-5.312966346740723,160.0103759765625,359.736328125,,,,,False,False,False,0,False,False,False,False,,,,,False,False,472.58380886197546,True,Perfecto,Natus Vincere,7.656119812122048e+16,M4A4,Rifle,23,OG-NaVi-BLAST2020,de_dust2
147,426530,64.296875,00:51,76561198034202272,s1mple,Natus Vincere,CT,423.3439636230469,2484.72802734375,95.4500732421875,341.9659423828125,6.5203857421875,76561198037812456,ISSAA,OGEsports,T,1460.8743896484375,2149.60107421875,-9.633289337158203,159.89501953125,4.2462158203125,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1095.3638540367565,False,,,,AWP,Rifle,23,OG-NaVi-BLAST2020,de_dust2
148,427158,69.203125,00:46,76561197960710576,NBK-,OGEsports,T,1637.3736572265625,1734.4166259765625,1.09124755859375,143.3111572265625,359.593505859375,76561198034202275,s1mple,Natus Vincere,CT,573.49462890625,2513.014404296875,96.16600036621094,323.6517333984375,5.328369140625,,,,,False,False,False,0,False,False,False,False,,,,,False,False,1321.7761898016352,True,ISSAA,OGEsports,7.656119803781245e+16,AK-47,Rifle,23,OG-NaVi-BLAST2020,de_dust2
149,427934,75.265625,00:40,76561197960710576,NBK-,OGEsports,T,1624.380615234375,1732.0948486328125,0.03125,137.52685546875,359.3023681640625,76561198044045107,electronic,Natus Vincere,CT,985.6939086914062,2294.09130859375,16.042186737060547,319.0594482421875,1.834716796875,,,,,False,False,False,0,False,False,False,False,,,,,False,False,850.891932162086,False,,,,AK-47,Rifle,23,OG-NaVi-BLAST2020,de_dust2
150,428659,80.9296875,00:35,76561198116523280,flamie,Natus Vincere,CT,283.7580871582031,2222.266845703125,98.63858032226562,349.5684814453125,4.2901611328125,76561197960710573,NBK-,OGEsports,T,1785.4130859375,1938.7841796875,2.4091246128082275,169.541015625,357.4346923828125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,1531.2054941895667,False,,,,M4A4,Rifle,23,OG-NaVi-BLAST2020,de_dust2
151,433476,12.625,01:43,76561198114929872,valde,OGEsports,T,-1999.79296875,1916.1026611328125,0.5739177465438843,334.412841796875,335.8026123046875,76561198116523276,flamie,Natus Vincere,CT,-1763.545166015625,1814.0008544921875,104.638671875,149.9359130859375,36.7437744140625,,,,,False,False,False,0,True,True,True,False,76561198013243328,Aleksib,OGEsports,T,False,False,277.6099354632607,False,,,,MAC-10,SMG,24,OG-NaVi-BLAST2020,de_dust2
152,433594,13.546875,01:42,76561198034202272,s1mple,Natus Vincere,CT,-1190.628662109375,2229.3564453125,2.870006561279297,196.094970703125,1.6314697265625,76561198114929868,valde,OGEsports,T,-2002.601318359375,2010.07470703125,-1.35205078125,15.4193115234375,0.2197265625,,,,,False,False,False,0,False,False,False,False,,,,,False,False,841.071876244552,True,flamie,Natus Vincere,7.656119811652328e+16,AWP,Rifle,24,OG-NaVi-BLAST2020,de_dust2
153,434429,20.0703125,01:35,76561198013243328,Aleksib,OGEsports,T,-1878.001953125,1814.0052490234375,79.03125,33.1787109375,11.4093017578125,76561198034202275,s1mple,Natus Vincere,CT,-1148.8909912109375,2301.693115234375,5.4213714599609375,213.1402587890625,359.5550537109375,,,,,False,False,False,0,False,False,False,False,,,,,False,True,880.2617019110318,False,,,,AK-47,Rifle,24,OG-NaVi-BLAST2020,de_dust2
154,450251,10.421875,01:45,76561198044045104,electronic,Natus Vincere,CT,1320.9891357421875,961.2494506835938,-4.983518600463867,174.9078369140625,9.0966796875,76561198037812456,ISSAA,OGEsports,T,652.1964111328125,1072.0489501953125,1.3825531005859375,342.7349853515625,4.06494140625,,,,,False,False,False,0,True,False,True,False,76561197960710576,NBK-,OGEsports,T,False,False,677.9386140731192,False,,,,M4A4,Rifle,25,OG-NaVi-BLAST2020,de_dust2
155,454063,40.203125,01:15,76561198013243328,Aleksib,OGEsports,T,-1248.3035888671875,2365.582763671875,21.578933715820312,241.6058349609375,1.669921875,76561198121220486,Perfecto,Natus Vincere,CT,-1654.9434814453125,1645.3336181640625,2.342754364013672,60.7763671875,359.2034912109375,,,,,False,False,False,0,False,True,False,False,,,,,False,False,827.3360045572404,False,,,,AK-47,Rifle,25,OG-NaVi-BLAST2020,de_dust2
156,454373,42.625,01:13,76561198116523280,flamie,Natus Vincere,CT,-1638.5078125,2598.03125,3.781982421875,13.216552734375,340.081787109375,76561198013243326,Aleksib,OGEsports,T,-1289.1273193359375,2682.839599609375,130.03125,194.227294921875,25.4718017578125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,381.0486356504147,True,Perfecto,Natus Vincere,7.656119812122048e+16,M4A4,Rifle,25,OG-NaVi-BLAST2020,de_dust2
157,454373,42.625,01:13,76561198114929872,valde,OGEsports,T,-1978.171142578125,1761.681396484375,32.110679626464844,63.0670166015625,1.9775390625,76561198116523276,flamie,Natus Vincere,CT,-1638.5078125,2598.03125,3.781982421875,13.216552734375,340.081787109375,76561198013243328,Aleksib,OGEsports,T,False,False,False,0,False,False,False,False,,,,,False,False,903.1360752182796,True,Aleksib,OGEsports,7.656119801324333e+16,Molotov,Grenade,25,OG-NaVi-BLAST2020,de_dust2
158,456139,4.1484375,00:36,76561198044045104,electronic,Natus Vincere,CT,-484.4183349609375,1847.642333984375,-123.55329895019531,337.4395751953125,356.033935546875,76561198016432560,mantuu,OGEsports,T,-279.8851318359375,1766.3297119140625,-102.7787857055664,148.194580078125,7.49267578125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,221.0817814499269,False,,,,M4A4,Rifle,25,OG-NaVi-BLAST2020,de_dust2
159,458062,19.171875,00:21,76561198114929872,valde,OGEsports,T,-2025.9991455078125,1511.8072509765625,33.910797119140625,311.6656494140625,0.52734375,76561198034202275,s1mple,Natus Vincere,CT,-1631.444580078125,1056.943115234375,32.749603271484375,130.089111328125,1.7413330078125,,,,,False,False,False,0,False,True,False,False,,,,,False,False,602.1428696389657,False,,,,AK-47,Rifle,25,OG-NaVi-BLAST2020,de_dust2
160,458223,20.4296875,00:20,76561198114929872,valde,OGEsports,T,-2015.8289794921875,1507.713623046875,33.11158752441406,303.3050537109375,0.3955078125,76561198146207066,Boombl4,Natus Vincere,CT,-1882.1041259765625,1294.689453125,33.05095672607422,119.7125244140625,2.61474609375,,,,,False,False,False,0,False,True,False,False,,,,,False,False,251.51866152389755,False,,,,AK-47,Rifle,25,OG-NaVi-BLAST2020,de_dust2
161,458294,20.984375,00:20,76561198044045104,electronic,Natus Vincere,CT,-1753.57373046875,1118.690673828125,31.989418029785156,122.684326171875,1.4996337890625,76561198114929868,valde,OGEsports,T,-1997.0343017578125,1517.464111328125,31.747982025146484,295.2081298828125,0.8349609375,76561198146207072,Boombl4,Natus Vincere,CT,False,False,False,0,False,True,False,False,,,,,False,False,467.2187523198394,True,Boombl4,Natus Vincere,7.656119814620707e+16,M4A4,Rifle,25,OG-NaVi-BLAST2020,de_dust2
162,458546,22.953125,00:18,76561197960710576,NBK-,OGEsports,T,-1845.399169921875,2564.5693359375,33.790802001953125,263.638916015625,359.2254638671875,76561198044045107,electronic,Natus Vincere,CT,-1990.5888671875,1293.2086181640625,30.09888458251953,82.3699951171875,359.9066162109375,,,,,False,False,False,0,False,True,False,False,,,,,False,False,1279.6295374614115,True,valde,OGEsports,7.656119811492987e+16,AK-47,Rifle,25,OG-NaVi-BLAST2020,de_dust2
